dimacs_file,solver,grammar,word,word_length,positive_or_negative,nonterminal_count,rule_count,singular_rule_count,double_rule_count,bool_variable_count,base_bool_variable_count,tseitin_variable_count,clause_count,fixed_value_clause_count,tseitin_clause_count,window_clause_count,status,result,time_ms
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w13.cnf,pysat:g4,1,a a b a a b a c c b b a c b c c b b b c b c,22,negative,4,6,3,3,6325,1012,5313,16952,320,15939,693,ok,UNSAT,16.102
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w13.cnf,pysat:gc3,1,a a b a a b a c c b b a c b c c b b b c b c,22,negative,4,6,3,3,6325,1012,5313,16952,320,15939,693,ok,UNSAT,22.387
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w13.cnf,pysat:gc4,1,a a b a a b a c c b b a c b c c b b b c b c,22,negative,4,6,3,3,6325,1012,5313,16952,320,15939,693,ok,UNSAT,19.471
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w13.cnf,pysat:m22,1,a a b a a b a c c b b a c b c c b b b c b c,22,negative,4,6,3,3,6325,1012,5313,16952,320,15939,693,ok,UNSAT,11.983
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w13.cnf,pysat:mc,1,a a b a a b a c c b b a c b c c b b b c b c,22,negative,4,6,3,3,6325,1012,5313,16952,320,15939,693,ok,UNSAT,14.066
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w13.cnf,pysat:mgh,1,a a b a a b a c c b b a c b c c b b b c b c,22,negative,4,6,3,3,6325,1012,5313,16952,320,15939,693,ok,UNSAT,17.560
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w13.cnf,pycryptosat,1,a a b a a b a c c b b a c b c c b b b c b c,22,negative,4,6,3,3,6325,1012,5313,16952,320,15939,693,ok,UNSAT,9.825
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w14.cnf,pysat:g3,1,c c c a b b b b c a c c b b a a c c a c c a b a a b b a,28,negative,4,6,3,3,12586,1624,10962,34511,491,32886,1134,ok,UNSAT,22.087
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w14.cnf,pysat:g4,1,c c c a b b b b c a c c b b a a c c a c c a b a a b b a,28,negative,4,6,3,3,12586,1624,10962,34511,491,32886,1134,ok,UNSAT,23.797
src\text\dimacs_outputs\benchmark_runs\g2\g1_negative_w14.cnf,pysat:gc3,1,c c c a b b b b c a c c b b a a c c a c c a b a a b b a,28,negative,4,6,3,3,12586,1624,10962,34511,491,32886,1134,ok,UNSAT,32.724
