dimacs_file,solver,grammar,word,word_length,positive_or_negative,nonterminal_count,rule_count,singular_rule_count,double_rule_count,bool_variable_count,base_bool_variable_count,tseitin_variable_count,clause_count,fixed_value_clause_count,tseitin_clause_count,window_clause_count,status,result,time_ms
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w9.cnf,pysat:g4,1,a a b b a a b b b a a b b a b b b a b b a a a a a b a a,28,positive,6,13,5,8,31668,2436,29232,90133,925,87696,1512,ok,SAT,80.266
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w9.cnf,pysat:gc3,1,a a b b a a b b b a a b b a b b b a b b a a a a a b a a,28,positive,6,13,5,8,31668,2436,29232,90133,925,87696,1512,ok,SAT,71.590
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w9.cnf,pysat:gc4,1,a a b b a a b b b a a b b a b b b a b b a a a a a b a a,28,positive,6,13,5,8,31668,2436,29232,90133,925,87696,1512,ok,SAT,63.223
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w9.cnf,pysat:m22,1,a a b b a a b b b a a b b a b b b a b b a a a a a b a a,28,positive,6,13,5,8,31668,2436,29232,90133,925,87696,1512,ok,SAT,48.008
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w9.cnf,pysat:mc,1,a a b b a a b b b a a b b a b b b a b b a a a a a b a a,28,positive,6,13,5,8,31668,2436,29232,90133,925,87696,1512,ok,SAT,60.410
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w9.cnf,pysat:mgh,1,a a b b a a b b b a a b b a b b b a b b a a a a a b a a,28,positive,6,13,5,8,31668,2436,29232,90133,925,87696,1512,ok,SAT,59.120
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w9.cnf,pycryptosat,1,a a b b a a b b b a a b b a b b b a b b a a a a a b a a,28,positive,6,13,5,8,31668,2436,29232,90133,925,87696,1512,ok,SAT,43.162
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w10.cnf,pysat:g3,1,b b b b a a b a b b b b a a a a a a b a b a b a,24,positive,6,13,5,8,20200,1800,18400,57001,697,55200,1104,ok,SAT,35.478
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w10.cnf,pysat:g4,1,b b b b a a b a b b b b a a a a a a b a b a b a,24,positive,6,13,5,8,20200,1800,18400,57001,697,55200,1104,ok,SAT,31.195
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w10.cnf,pysat:gc3,1,b b b b a a b a b b b b a a a a a a b a b a b a,24,positive,6,13,5,8,20200,1800,18400,57001,697,55200,1104,ok,SAT,41.267
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w10.cnf,pysat:gc4,1,b b b b a a b a b b b b a a a a a a b a b a b a,24,positive,6,13,5,8,20200,1800,18400,57001,697,55200,1104,ok,SAT,42.255
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w10.cnf,pysat:m22,1,b b b b a a b a b b b b a a a a a a b a b a b a,24,positive,6,13,5,8,20200,1800,18400,57001,697,55200,1104,ok,SAT,30.778
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w10.cnf,pysat:mc,1,b b b b a a b a b b b b a a a a a a b a b a b a,24,positive,6,13,5,8,20200,1800,18400,57001,697,55200,1104,ok,SAT,38.589
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w10.cnf,pysat:mgh,1,b b b b a a b a b b b b a a a a a a b a b a b a,24,positive,6,13,5,8,20200,1800,18400,57001,697,55200,1104,ok,SAT,105.637
src\text\dimacs_outputs\benchmark_runs\grammars\g1_positive_w10.cnf,pycryptosat,1,b b b b a a b a b b b b a a a a a a b a b a b a,24,positive,6,13,5,8,20200,1800,18400,57001,697,55200,1104,ok,SAT,29.550
src\text\dimacs_outputs\benchmark_runs\grammars\g1_negative_w11.cnf,pysat:g3,1,a a a a a a b a b a b b a b a b a b a b b b a b a b b b b b,30,negative,6,13,5,8,38750,2790,35960,110671,1051,107880,1740,ok,UNSAT,57.816
